,'MK887363.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A1_EveS','MK887368.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A12_EveS','MK887448.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L9_EveS','MK887446.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L7_EveS','MK887516.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb19_EveS','MK887367.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A10_EveS','MK887515.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb18_EveS','MK887512.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb14_EveS','MK887513.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb15_EveS','MK887364.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A2_EveS','MK887366.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A7_EveS','MK887511.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb9_EveS','MK887365.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A5_EveS','MK887443.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L2_EveS','MK887445.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L6_EveS','MK887447.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L8_EveS','MK887444.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L3_EveS','MK887514.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb16_EveS','MK887374.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B1_EveW','MK887375.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B2_EveW','MK887378.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B5_EveW','MK887379.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B6_EveW','MK887381.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B8_EveW','MK887380.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B7_EveW','MK887416.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU7_EveW','MK887417.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU8_EveW','MK887420.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU11_EveW','MK887421.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU12_EveW','MK887418.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU9_EveW','MK887419.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU10_EveW','MK887455.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y4_EveW','MK887460.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y14_EveW','MK887457.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y11_EveW','MK887458.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y12_EveW','MK887459.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y13_EveW','MK887456.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y9_EveW','MK887427.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D1_EveE','MK887429.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D3_EveE','MK887428.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D2_EveE','MK887559.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB1_EveE','MK887563.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB5_EveE','MK887549.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN5_EveE','MK887562.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB4_EveE','MK887560.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB2_EveE','MK887430.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D4_EveE','MK887431.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D5_EveE','MK887545.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN1_EveE','MK887547.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN3_EveE','MK887561.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB3_EveE','MK887432.1_Eulimnogammarus_verrucosus_voucher_Eve_Davsha_D6_EveE','MK887550.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN6_EveE','MK887564.1_Eulimnogammarus_verrucosus_voucher_Eve_UstBarguzin_UB6_EveE','MK887546.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN2_EveE','MK887548.1_Eulimnogammarus_verrucosus_voucher_Eve_Svyatoy_Nos_SN4_EveE'
'MK887366.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A7_EveS',0.3540984582154544348,0.3540984582154544348,0.3540984582154544398,0.3540984582154544388,0.3540984582154544188,0.3540984582154544188,0.3540984582154544188,0.354098458215454420,0.354098458215454420,0.313720459916492834,0,0.27590481606937694,0.911432931478771661,0.911432931478771657,0.911432931478771657,0.911432931478771661,0.911432931478771656,0.911432931478771676,5.343455359230605680,5.343455359230605670,5.343455359230605670,5.343455359230605659,5.343455359230605659,5.343455359230605676,5.343455359230605659,5.343455359230605659,5.343455359230605669,5.343455359230605659,5.343455359230605660,5.343455359230605660,5.343455359230605675,5.343455359230605675,5.343455359230605665,5.343455359230605665,5.343455359230605651,5.343455359230605676,5.629397538919944036,5.629397538919944036,5.629397538919944039,5.629397538919944043,5.629397538919944043,5.629397538919944035,5.629397538919944035,5.629397538919944035,5.629397538919944035,5.629397538919944035,5.629397538919944055,5.629397538919944045,5.629397538919944045,5.629397538919944036,5.629397538919944036,5.629397538919944046,5.629397538919944036,5.629397538919944036,
'MK887511.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb9_EveS',0.3540984582154544348,0.3540984582154544348,0.3540984582154544398,0.3540984582154544388,0.3540984582154544188,0.3540984582154544188,0.3540984582154544188,0.354098458215454420,0.354098458215454420,0.313720459916492834,0.27590481606937694,0,0.911432931478771661,0.911432931478771657,0.911432931478771657,0.911432931478771661,0.911432931478771656,0.911432931478771676,5.343455359230605680,5.343455359230605670,5.343455359230605670,5.343455359230605659,5.343455359230605659,5.343455359230605676,5.343455359230605659,5.343455359230605659,5.343455359230605669,5.343455359230605659,5.343455359230605660,5.343455359230605660,5.343455359230605675,5.343455359230605675,5.343455359230605665,5.343455359230605665,5.343455359230605651,5.343455359230605676,5.629397538919944036,5.629397538919944036,5.629397538919944039,5.629397538919944043,5.629397538919944043,5.629397538919944035,5.629397538919944035,5.629397538919944035,5.629397538919944035,5.629397538919944035,5.629397538919944055,5.629397538919944045,5.629397538919944045,5.629397538919944036,5.629397538919944036,5.629397538919944046,5.629397538919944036,5.629397538919944036,
'MK887365.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalsk_A5_EveS',0.9114329314787716638,0.9114329314787716638,0.9114329314787716688,0.9114329314787716678,0.9114329314787716478,0.9114329314787716478,0.9114329314787716478,0.911432931478771649,0.911432931478771649,0.911432931478771667,0.911432931478771661,0.911432931478771661,0,0.318013272482045696,0.318013272482045696,0.39950004392016270,0.473744489019407965,0.602019837964831185,5.343455359230605709,5.343455359230605699,5.343455359230605699,5.343455359230605688,5.343455359230605688,5.343455359230605705,5.343455359230605688,5.343455359230605688,5.343455359230605698,5.343455359230605688,5.343455359230605689,5.343455359230605689,5.343455359230605704,5.343455359230605704,5.343455359230605694,5.343455359230605694,5.343455359230605680,5.343455359230605705,5.629397538919944065,5.629397538919944065,5.629397538919944068,5.629397538919944072,5.629397538919944072,5.629397538919944064,5.629397538919944064,5.629397538919944064,5.629397538919944064,5.629397538919944064,5.629397538919944084,5.629397538919944074,5.629397538919944074,5.629397538919944065,5.629397538919944065,5.629397538919944075,5.629397538919944065,5.629397538919944065,
'MK887443.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L2_EveS',0.9114329314787716598,0.9114329314787716598,0.9114329314787716648,0.9114329314787716638,0.9114329314787716438,0.9114329314787716438,0.9114329314787716438,0.911432931478771645,0.911432931478771645,0.911432931478771663,0.911432931478771657,0.911432931478771657,0.318013272482045696,0,0.25038161743371484,0.399500043920162696,0.473744489019407961,0.602019837964831181,5.343455359230605705,5.343455359230605695,5.343455359230605695,5.343455359230605684,5.343455359230605684,5.343455359230605701,5.343455359230605684,5.343455359230605684,5.343455359230605694,5.343455359230605684,5.343455359230605685,5.343455359230605685,5.343455359230605700,5.343455359230605700,5.343455359230605690,5.343455359230605690,5.343455359230605676,5.343455359230605701,5.629397538919944061,5.629397538919944061,5.629397538919944064,5.629397538919944068,5.629397538919944068,5.629397538919944060,5.629397538919944060,5.629397538919944060,5.629397538919944060,5.629397538919944060,5.629397538919944080,5.629397538919944070,5.629397538919944070,5.629397538919944061,5.629397538919944061,5.629397538919944071,5.629397538919944061,5.629397538919944061,
'MK887445.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L6_EveS',0.9114329314787716598,0.9114329314787716598,0.9114329314787716648,0.9114329314787716638,0.9114329314787716438,0.9114329314787716438,0.9114329314787716438,0.911432931478771645,0.911432931478771645,0.911432931478771663,0.911432931478771657,0.911432931478771657,0.318013272482045696,0.25038161743371484,0,0.399500043920162696,0.473744489019407961,0.602019837964831181,5.343455359230605705,5.343455359230605695,5.343455359230605695,5.343455359230605684,5.343455359230605684,5.343455359230605701,5.343455359230605684,5.343455359230605684,5.343455359230605694,5.343455359230605684,5.343455359230605685,5.343455359230605685,5.343455359230605700,5.343455359230605700,5.343455359230605690,5.343455359230605690,5.343455359230605676,5.343455359230605701,5.629397538919944061,5.629397538919944061,5.629397538919944064,5.629397538919944068,5.629397538919944068,5.629397538919944060,5.629397538919944060,5.629397538919944060,5.629397538919944060,5.629397538919944060,5.629397538919944080,5.629397538919944070,5.629397538919944070,5.629397538919944061,5.629397538919944061,5.629397538919944071,5.629397538919944061,5.629397538919944061,
'MK887447.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L8_EveS',0.9114329314787716638,0.9114329314787716638,0.9114329314787716688,0.9114329314787716678,0.9114329314787716478,0.9114329314787716478,0.9114329314787716478,0.911432931478771649,0.911432931478771649,0.911432931478771667,0.911432931478771661,0.911432931478771661,0.39950004392016270,0.399500043920162696,0.399500043920162696,0,0.473744489019407965,0.602019837964831185,5.343455359230605709,5.343455359230605699,5.343455359230605699,5.343455359230605688,5.343455359230605688,5.343455359230605705,5.343455359230605688,5.343455359230605688,5.343455359230605698,5.343455359230605688,5.343455359230605689,5.343455359230605689,5.343455359230605704,5.343455359230605704,5.343455359230605694,5.343455359230605694,5.343455359230605680,5.343455359230605705,5.629397538919944065,5.629397538919944065,5.629397538919944068,5.629397538919944072,5.629397538919944072,5.629397538919944064,5.629397538919944064,5.629397538919944064,5.629397538919944064,5.629397538919944064,5.629397538919944084,5.629397538919944074,5.629397538919944074,5.629397538919944065,5.629397538919944065,5.629397538919944075,5.629397538919944065,5.629397538919944065,
'MK887444.1_Eulimnogammarus_verrucosus_voucher_Eve_Kultuk_L3_EveS',0.9114329314787716588,0.9114329314787716588,0.9114329314787716638,0.9114329314787716628,0.9114329314787716428,0.9114329314787716428,0.9114329314787716428,0.911432931478771644,0.911432931478771644,0.911432931478771662,0.911432931478771656,0.911432931478771656,0.473744489019407965,0.473744489019407961,0.473744489019407961,0.473744489019407965,0,0.60201983796483118,5.343455359230605704,5.343455359230605694,5.343455359230605694,5.343455359230605683,5.343455359230605683,5.34345535923060570,5.343455359230605683,5.343455359230605683,5.343455359230605693,5.343455359230605683,5.343455359230605684,5.343455359230605684,5.343455359230605699,5.343455359230605699,5.343455359230605689,5.343455359230605689,5.343455359230605675,5.34345535923060570,5.62939753891994406,5.62939753891994406,5.629397538919944063,5.629397538919944067,5.629397538919944067,5.629397538919944059,5.629397538919944059,5.629397538919944059,5.629397538919944059,5.629397538919944059,5.629397538919944079,5.629397538919944069,5.629397538919944069,5.62939753891994406,5.62939753891994406,5.62939753891994407,5.62939753891994406,5.62939753891994406,
'MK887514.1_Eulimnogammarus_verrucosus_voucher_Eve_Port_Baikal_Pb16_EveS',0.9114329314787716788,0.9114329314787716788,0.9114329314787716838,0.9114329314787716828,0.9114329314787716628,0.9114329314787716628,0.9114329314787716628,0.911432931478771664,0.911432931478771664,0.911432931478771682,0.911432931478771676,0.911432931478771676,0.602019837964831185,0.602019837964831181,0.602019837964831181,0.602019837964831185,0.60201983796483118,0,5.343455359230605724,5.343455359230605714,5.343455359230605714,5.343455359230605703,5.343455359230605703,5.34345535923060572,5.343455359230605703,5.343455359230605703,5.343455359230605713,5.343455359230605703,5.343455359230605704,5.343455359230605704,5.343455359230605719,5.343455359230605719,5.343455359230605709,5.343455359230605709,5.343455359230605695,5.34345535923060572,5.62939753891994408,5.62939753891994408,5.629397538919944083,5.629397538919944087,5.629397538919944087,5.629397538919944079,5.629397538919944079,5.629397538919944079,5.629397538919944079,5.629397538919944079,5.629397538919944099,5.629397538919944089,5.629397538919944089,5.62939753891994408,5.62939753891994408,5.62939753891994409,5.62939753891994408,5.62939753891994408,
'MK887374.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B1_EveW',5.3434553592306056828,5.3434553592306056828,5.3434553592306056878,5.3434553592306056868,5.3434553592306056668,5.3434553592306056668,5.3434553592306056668,5.343455359230605668,5.343455359230605668,5.343455359230605686,5.343455359230605680,5.343455359230605680,5.343455359230605709,5.343455359230605705,5.343455359230605705,5.343455359230605709,5.343455359230605704,5.343455359230605724,0,0.26049092052478405,0.26049092052478405,0.328527027524378487,0.328527027524378487,0.333955108958404404,0.629473092453039387,0.629473092453039387,0.629473092453039397,0.629473092453039387,0.629473092453039388,0.629473092453039388,0.852445170345425123,0.852445170345425123,0.852445170345425113,0.852445170345425113,0.852445170345425099,0.852445170345425124,5.629397538919944084,5.629397538919944084,5.629397538919944087,5.629397538919944091,5.629397538919944091,5.629397538919944083,5.629397538919944083,5.629397538919944083,5.629397538919944083,5.629397538919944083,5.629397538919944103,5.629397538919944093,5.629397538919944093,5.629397538919944084,5.629397538919944084,5.629397538919944094,5.629397538919944084,5.629397538919944084,
'MK887375.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B2_EveW',5.3434553592306056728,5.3434553592306056728,5.3434553592306056778,5.3434553592306056768,5.3434553592306056568,5.3434553592306056568,5.3434553592306056568,5.343455359230605658,5.343455359230605658,5.343455359230605676,5.343455359230605670,5.343455359230605670,5.343455359230605699,5.343455359230605695,5.343455359230605695,5.343455359230605699,5.343455359230605694,5.343455359230605714,0.26049092052478405,0,0.17818919170730374,0.328527027524378477,0.328527027524378477,0.333955108958404394,0.629473092453039377,0.629473092453039377,0.629473092453039387,0.629473092453039377,0.629473092453039378,0.629473092453039378,0.852445170345425113,0.852445170345425113,0.852445170345425103,0.852445170345425103,0.852445170345425089,0.852445170345425114,5.629397538919944074,5.629397538919944074,5.629397538919944077,5.629397538919944081,5.629397538919944081,5.629397538919944073,5.629397538919944073,5.629397538919944073,5.629397538919944073,5.629397538919944073,5.629397538919944093,5.629397538919944083,5.629397538919944083,5.629397538919944074,5.629397538919944074,5.629397538919944084,5.629397538919944074,5.629397538919944074,
'MK887378.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B5_EveW',5.3434553592306056728,5.3434553592306056728,5.3434553592306056778,5.3434553592306056768,5.3434553592306056568,5.3434553592306056568,5.3434553592306056568,5.343455359230605658,5.343455359230605658,5.343455359230605676,5.343455359230605670,5.343455359230605670,5.343455359230605699,5.343455359230605695,5.343455359230605695,5.343455359230605699,5.343455359230605694,5.343455359230605714,0.26049092052478405,0.17818919170730374,0,0.328527027524378477,0.328527027524378477,0.333955108958404394,0.629473092453039377,0.629473092453039377,0.629473092453039387,0.629473092453039377,0.629473092453039378,0.629473092453039378,0.852445170345425113,0.852445170345425113,0.852445170345425103,0.852445170345425103,0.852445170345425089,0.852445170345425114,5.629397538919944074,5.629397538919944074,5.629397538919944077,5.629397538919944081,5.629397538919944081,5.629397538919944073,5.629397538919944073,5.629397538919944073,5.629397538919944073,5.629397538919944073,5.629397538919944093,5.629397538919944083,5.629397538919944083,5.629397538919944074,5.629397538919944074,5.629397538919944084,5.629397538919944074,5.629397538919944074,
'MK887379.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B6_EveW',5.3434553592306056618,5.3434553592306056618,5.3434553592306056668,5.3434553592306056658,5.3434553592306056458,5.3434553592306056458,5.3434553592306056458,5.343455359230605647,5.343455359230605647,5.343455359230605665,5.343455359230605659,5.343455359230605659,5.343455359230605688,5.343455359230605684,5.343455359230605684,5.343455359230605688,5.343455359230605683,5.343455359230605703,0.328527027524378487,0.328527027524378477,0.328527027524378477,0,0.045375018792478586,0.333955108958404383,0.629473092453039366,0.629473092453039366,0.629473092453039376,0.629473092453039366,0.629473092453039367,0.629473092453039367,0.852445170345425102,0.852445170345425102,0.852445170345425092,0.852445170345425092,0.852445170345425078,0.852445170345425103,5.629397538919944063,5.629397538919944063,5.629397538919944066,5.629397538919944070,5.629397538919944070,5.629397538919944062,5.629397538919944062,5.629397538919944062,5.629397538919944062,5.629397538919944062,5.629397538919944082,5.629397538919944072,5.629397538919944072,5.629397538919944063,5.629397538919944063,5.629397538919944073,5.629397538919944063,5.629397538919944063,
'MK887381.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B8_EveW',5.3434553592306056618,5.3434553592306056618,5.3434553592306056668,5.3434553592306056658,5.3434553592306056458,5.3434553592306056458,5.3434553592306056458,5.343455359230605647,5.343455359230605647,5.343455359230605665,5.343455359230605659,5.343455359230605659,5.343455359230605688,5.343455359230605684,5.343455359230605684,5.343455359230605688,5.343455359230605683,5.343455359230605703,0.328527027524378487,0.328527027524378477,0.328527027524378477,0.045375018792478586,0,0.333955108958404383,0.629473092453039366,0.629473092453039366,0.629473092453039376,0.629473092453039366,0.629473092453039367,0.629473092453039367,0.852445170345425102,0.852445170345425102,0.852445170345425092,0.852445170345425092,0.852445170345425078,0.852445170345425103,5.629397538919944063,5.629397538919944063,5.629397538919944066,5.629397538919944070,5.629397538919944070,5.629397538919944062,5.629397538919944062,5.629397538919944062,5.629397538919944062,5.629397538919944062,5.629397538919944082,5.629397538919944072,5.629397538919944072,5.629397538919944063,5.629397538919944063,5.629397538919944073,5.629397538919944063,5.629397538919944063,
'MK887380.1_Eulimnogammarus_verrucosus_voucher_Eve_Baikalskoe_B7_EveW',5.3434553592306056788,5.3434553592306056788,5.3434553592306056838,5.3434553592306056828,5.3434553592306056628,5.3434553592306056628,5.3434553592306056628,5.343455359230605664,5.343455359230605664,5.343455359230605682,5.343455359230605676,5.343455359230605676,5.343455359230605705,5.343455359230605701,5.343455359230605701,5.343455359230605705,5.34345535923060570,5.34345535923060572,0.333955108958404404,0.333955108958404394,0.333955108958404394,0.333955108958404383,0.333955108958404383,0,0.629473092453039383,0.629473092453039383,0.629473092453039393,0.629473092453039383,0.629473092453039384,0.629473092453039384,0.852445170345425119,0.852445170345425119,0.852445170345425109,0.852445170345425109,0.852445170345425095,0.85244517034542512,5.62939753891994408,5.62939753891994408,5.629397538919944083,5.629397538919944087,5.629397538919944087,5.629397538919944079,5.629397538919944079,5.629397538919944079,5.629397538919944079,5.629397538919944079,5.629397538919944099,5.629397538919944089,5.629397538919944089,5.62939753891994408,5.62939753891994408,5.62939753891994409,5.62939753891994408,5.62939753891994408,
'MK887416.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU7_EveW',5.3434553592306056618,5.3434553592306056618,5.3434553592306056668,5.3434553592306056658,5.3434553592306056458,5.3434553592306056458,5.3434553592306056458,5.343455359230605647,5.343455359230605647,5.343455359230605665,5.343455359230605659,5.343455359230605659,5.343455359230605688,5.343455359230605684,5.343455359230605684,5.343455359230605688,5.343455359230605683,5.343455359230605703,0.629473092453039387,0.629473092453039377,0.629473092453039377,0.629473092453039366,0.629473092453039366,0.629473092453039383,0,0.23772115626362586,0.23772115626362587,0.27961178916659660,0.291464683150841707,0.291464683150841707,0.852445170345425102,0.852445170345425102,0.852445170345425092,0.852445170345425092,0.852445170345425078,0.852445170345425103,5.629397538919944063,5.629397538919944063,5.629397538919944066,5.629397538919944070,5.629397538919944070,5.629397538919944062,5.629397538919944062,5.629397538919944062,5.629397538919944062,5.629397538919944062,5.629397538919944082,5.629397538919944072,5.629397538919944072,5.629397538919944063,5.629397538919944063,5.629397538919944073,5.629397538919944063,5.629397538919944063,
'MK887417.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU8_EveW',5.3434553592306056618,5.3434553592306056618,5.3434553592306056668,5.3434553592306056658,5.3434553592306056458,5.3434553592306056458,5.3434553592306056458,5.343455359230605647,5.343455359230605647,5.343455359230605665,5.343455359230605659,5.343455359230605659,5.343455359230605688,5.343455359230605684,5.343455359230605684,5.343455359230605688,5.343455359230605683,5.343455359230605703,0.629473092453039387,0.629473092453039377,0.629473092453039377,0.629473092453039366,0.629473092453039366,0.629473092453039383,0.23772115626362586,0,0.19203435958116553,0.27961178916659660,0.291464683150841707,0.291464683150841707,0.852445170345425102,0.852445170345425102,0.852445170345425092,0.852445170345425092,0.852445170345425078,0.852445170345425103,5.629397538919944063,5.629397538919944063,5.629397538919944066,5.629397538919944070,5.629397538919944070,5.629397538919944062,5.629397538919944062,5.629397538919944062,5.629397538919944062,5.629397538919944062,5.629397538919944082,5.629397538919944072,5.629397538919944072,5.629397538919944063,5.629397538919944063,5.629397538919944073,5.629397538919944063,5.629397538919944063,
'MK887420.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU11_EveW',5.3434553592306056718,5.3434553592306056718,5.3434553592306056768,5.3434553592306056758,5.3434553592306056558,5.3434553592306056558,5.3434553592306056558,5.343455359230605657,5.343455359230605657,5.343455359230605675,5.343455359230605669,5.343455359230605669,5.343455359230605698,5.343455359230605694,5.343455359230605694,5.343455359230605698,5.343455359230605693,5.343455359230605713,0.629473092453039397,0.629473092453039387,0.629473092453039387,0.629473092453039376,0.629473092453039376,0.629473092453039393,0.23772115626362587,0.19203435958116553,0,0.27961178916659661,0.291464683150841717,0.291464683150841717,0.852445170345425112,0.852445170345425112,0.852445170345425102,0.852445170345425102,0.852445170345425088,0.852445170345425113,5.629397538919944073,5.629397538919944073,5.629397538919944076,5.629397538919944080,5.629397538919944080,5.629397538919944072,5.629397538919944072,5.629397538919944072,5.629397538919944072,5.629397538919944072,5.629397538919944092,5.629397538919944082,5.629397538919944082,5.629397538919944073,5.629397538919944073,5.629397538919944083,5.629397538919944073,5.629397538919944073,
'MK887421.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU12_EveW',5.3434553592306056618,5.3434553592306056618,5.3434553592306056668,5.3434553592306056658,5.3434553592306056458,5.3434553592306056458,5.3434553592306056458,5.343455359230605647,5.343455359230605647,5.343455359230605665,5.343455359230605659,5.343455359230605659,5.343455359230605688,5.343455359230605684,5.343455359230605684,5.343455359230605688,5.343455359230605683,5.343455359230605703,0.629473092453039387,0.629473092453039377,0.629473092453039377,0.629473092453039366,0.629473092453039366,0.629473092453039383,0.27961178916659660,0.27961178916659660,0.27961178916659661,0,0.291464683150841707,0.291464683150841707,0.852445170345425102,0.852445170345425102,0.852445170345425092,0.852445170345425092,0.852445170345425078,0.852445170345425103,5.629397538919944063,5.629397538919944063,5.629397538919944066,5.629397538919944070,5.629397538919944070,5.629397538919944062,5.629397538919944062,5.629397538919944062,5.629397538919944062,5.629397538919944062,5.629397538919944082,5.629397538919944072,5.629397538919944072,5.629397538919944063,5.629397538919944063,5.629397538919944073,5.629397538919944063,5.629397538919944063,
'MK887418.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU9_EveW',5.3434553592306056628,5.3434553592306056628,5.3434553592306056678,5.3434553592306056668,5.3434553592306056468,5.3434553592306056468,5.3434553592306056468,5.343455359230605648,5.343455359230605648,5.343455359230605666,5.343455359230605660,5.343455359230605660,5.343455359230605689,5.343455359230605685,5.343455359230605685,5.343455359230605689,5.343455359230605684,5.343455359230605704,0.629473092453039388,0.629473092453039378,0.629473092453039378,0.629473092453039367,0.629473092453039367,0.629473092453039384,0.291464683150841707,0.291464683150841707,0.291464683150841717,0.291464683150841707,0,0.19243539311970032,0.852445170345425103,0.852445170345425103,0.852445170345425093,0.852445170345425093,0.852445170345425079,0.852445170345425104,5.629397538919944064,5.629397538919944064,5.629397538919944067,5.629397538919944071,5.629397538919944071,5.629397538919944063,5.629397538919944063,5.629397538919944063,5.629397538919944063,5.629397538919944063,5.629397538919944083,5.629397538919944073,5.629397538919944073,5.629397538919944064,5.629397538919944064,5.629397538919944074,5.629397538919944064,5.629397538919944064,
'MK887419.1_Eulimnogammarus_verrucosus_voucher_Eve_Bolshoy_Ushkaniy_BU10_EveW',5.3434553592306056628,5.3434553592306056628,5.3434553592306056678,5.3434553592306056668,5.3434553592306056468,5.3434553592306056468,5.3434553592306056468,5.343455359230605648,5.343455359230605648,5.343455359230605666,5.343455359230605660,5.343455359230605660,5.343455359230605689,5.343455359230605685,5.343455359230605685,5.343455359230605689,5.343455359230605684,5.343455359230605704,0.629473092453039388,0.629473092453039378,0.629473092453039378,0.629473092453039367,0.629473092453039367,0.629473092453039384,0.291464683150841707,0.291464683150841707,0.291464683150841717,0.291464683150841707,0.19243539311970032,0,0.852445170345425103,0.852445170345425103,0.852445170345425093,0.852445170345425093,0.852445170345425079,0.852445170345425104,5.629397538919944064,5.629397538919944064,5.629397538919944067,5.629397538919944071,5.629397538919944071,5.629397538919944063,5.629397538919944063,5.629397538919944063,5.629397538919944063,5.629397538919944063,5.629397538919944083,5.629397538919944073,5.629397538919944073,5.629397538919944064,5.629397538919944064,5.629397538919944074,5.629397538919944064,5.629397538919944064,
'MK887455.1_Eulimnogammarus_verrucosus_voucher_Eve_Listvyanka_Y4_EveW',5.3434553592306056778,5.3434553592306056778,5.3434553592306056828,5.3434553592306056818,5.3434553592306056618,5.3434553592306056618,5.3434553592306056618,5.343455359230605663,5.343455359230605663,5.343455359230605681,5.343455359230605675,5.343455359230605675,5.343455359230605704,5.343455359230605700,5.343455359230605700,5.343455359230605704,5.343455359230605699,5.343455359230605719,0.852445170345425123,0.852445170345425113,0.852445170345425113,0.852445170345425102,0.852445170345425102,0.852445170345425119,0.852445170345425102,0.852445170345425102,0.852445170345425112,0.852445170345425102,0.852445170345425103,0.852445170345425103,0,0.46409842354637488,0.52105307240680265,0.52105307240680265,0.589930808503716024,0.696142907491894899,5.629397538919944079,5.629397538919944079,5.629397538919944082,5.629397538919944086,5.629397538919944086,5.629397538919944078,5.629397538919944078,5.629397538919944078,5.629397538919944078,5.629397538919944078,5.629397538919944098,5.629397538919944088,5.629397538919944088,5.629397538919944079,5.629397538919944079,5.629397538919944089,5.629397538919944079,5.629397538919944079,
