#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:Gurkov2019_selection_18perspecies_trimmed_5prime_Lefe_noout" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:Gurkov2019_selection_18perspecies_trimmed_5prime_Lefe_noout" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:Gurkov2019_selection_18perspecies_trimmed_5prime_Lefe_noout" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.Gurkov2019_selection_18perspecies_trimmed_5prime_Lefe_noout" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:Gurkov2019_selection_18perspecies_trimmed_5prime_Lefe_noout" name="distribution" x="@birthRate.t:Gurkov2019_selection_18perspecies_trimmed_5prime_Lefe_noout">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@Gurkov2019_selection_18perspecies_trimmed_5prime_Lefe_noout" id="treeLikelihood.Gurkov2019_selection_18perspecies_trimmed_5prime_Lefe_noout" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Gurkov2019_selection_18perspecies_trimmed_5prime_Lefe_noout">
#            <siteModel id="SiteModel.s:Gurkov2019_selection_18perspecies_trimmed_5prime_Lefe_noout" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Gurkov2019_selection_18perspecies_trimmed_5prime_Lefe_noout" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:Gurkov2019_selection_18perspecies_trimmed_5prime_Lefe_noout" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Gurkov2019_selection_18perspecies_trimmed_5prime_Lefe_noout" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:Gurkov2019_selection_18perspecies_trimmed_5prime_Lefe_noout" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:Gurkov2019_selection_18perspecies_trimmed_5prime_Lefe_noout" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:Gurkov2019_selection_18perspecies_trimmed_5prime_Lefe_noout" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">0.01773</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate
1399000	-1607.6547054201837	-1608.9108568193508	1.2561513991670719	-1608.9108568193508	2.878373425722306	19.039894566765565	1.2561513991670719	2.754680718140158
1400000	-1597.4330935290068	-1600.9016437252674	3.468550196260539	-1600.9016437252674	2.8243164826863705	17.474896045429006	3.468550196260539	2.2192094669224502
1401000	-1592.3595312108814	-1604.504514525796	12.144983314914391	-1604.504514525796	2.3007847837580586	14.852217807544877	12.144983314914391	4.719562506572386
1402000	-1590.6490298115086	-1601.8592195319468	11.210189720438223	-1601.8592195319468	2.6876244839169083	15.762543783995023	11.210189720438223	3.5256952882510317
1403000	-1600.9526238170508	-1610.5811925979715	9.628568780920745	-1610.5811925979715	2.6042282582711254	15.685928061312097	9.628568780920745	4.366161827215352
1404000	-1605.4103999334673	-1608.166820193012	2.7564202595446634	-1608.166820193012	2.785213645753182	18.41433933581089	2.7564202595446634	2.595770215793639
1405000	-1587.4880167907725	-1599.7864036089004	12.298386818127913	-1599.7864036089004	2.6131871113061296	15.398288512670476	12.298386818127913	3.1435375079960237
1406000	-1606.2207297851237	-1610.6615969363118	4.440867151187982	-1610.6615969363118	2.752213822572613	17.373409163199906	4.440867151187982	2.3469901823394665
1407000	-1594.006651582577	-1608.500066222794	14.49341464021694	-1608.500066222794	2.4342039010099845	14.761786305803172	14.49341464021694	3.953300911020293
1408000	-1590.0889436640875	-1604.3827590488684	14.293815384780775	-1604.3827590488684	2.7570610215892835	14.752190124315831	14.293815384780775	4.102468067249454
1409000	-1596.937773544959	-1599.95261052699	3.014836982030852	-1599.95261052699	2.9156809519130475	18.1780306249262	3.014836982030852	2.4672687775202795
1410000	-1600.0731204973902	-1606.405406860102	6.332286362711862	-1606.405406860102	2.796144878509469	17.24367731103906	6.332286362711862	3.3328476018844126
1411000	-1605.3023394239376	-1609.5840954292903	4.281756005352676	-1609.5840954292903	2.63823493799619	17.852494455040596	4.281756005352676	3.3436955710078466
1412000	-1591.8295857684084	-1598.7331139919268	6.903528223518304	-1598.7331139919268	2.8930212932816364	17.110743264083865	6.903528223518304	3.1777442771794635
1413000	-1587.4249150957912	-1600.7044770342638	13.279561938472618	-1600.7044770342638	2.5333732249900454	15.137973483273619	13.279561938472618	3.258056224415382
1414000	-1603.4446793893665	-1606.4235407634476	2.9788613740810526	-1606.4235407634476	2.7684931205131615	17.92011442618929	2.9788613740810526	3.7160896558357064
1415000	-1592.6930864123208	-1606.1316045652263	13.438518152905612	-1606.1316045652263	2.2817534735004226	14.795046719338645	13.438518152905612	4.395741956644428
1416000	-1595.59922589582	-1605.3503417459058	9.751115850085935	-1605.3503417459058	2.5543770358882574	16.047831041967456	9.751115850085935	3.8104653610337316
1417000	-1591.313878949485	-1598.820665894591	7.506786945106111	-1598.820665894591	2.7628999077724745	16.876495613682224	7.506786945106111	2.9139844857949364
1418000	-1603.1156847895131	-1602.783583265261	-0.33210152425203177	-1602.783583265261	3.3258814906699636	19.57128894503439	-0.33210152425203177	2.903848928672534
1419000	-1593.9997594285776	-1605.0791663607806	11.079406932203106	-1605.0791663607806	2.7191143755076403	15.771638627048205	11.079406932203106	3.105476707901415
1420000	-1601.642652491914	-1603.3899711012175	1.7473186093034627	-1603.3899711012175	2.9763325229919513	18.779527057782687	1.7473186093034627	2.561315332336915
1421000	-1598.0588329343043	-1603.994300193139	5.935467258834713	-1603.994300193139	3.2555587323674393	17.430372379051654	5.935467258834713	3.0811272571634882
1422000	-1599.6065273632626	-1614.7395594754312	15.133032112168696	-1614.7395594754312	2.658652261705763	14.544362354488358	15.133032112168696	3.214128774567689
1423000	-1606.437128971353	-1613.6507891232154	7.213660151862371	-1613.6507891232154	2.865677342393761	16.995861204161738	7.213660151862371	2.9671837389945606
1424000	-1603.4363994744697	-1608.4173471482995	4.980947673829885	-1608.4173471482995	2.9525050301839455	17.70862540693731	4.980947673829885	2.796163357031973
1425000	-1608.365405595544	-1619.2111305121061	10.845724916562219	-1619.2111305121061	2.2324518954467356	15.887009443687505	10.845724916562219	3.3949178445318613
1426000	-1597.046529874273	-1613.8998213861169	16.85329151184386	-1613.8998213861169	2.2341715125555597	14.182480435067344	16.85329151184386	3.646536472622393
1427000	-1625.766643649434	-1630.1192587704263	4.352615120992414	-1630.1192587704263	2.522395683393814	17.87132533997883	4.352615120992414	3.2712123404211555
1428000	-1610.9449093481317	-1620.576168639554	9.631259291422435	-1620.576168639554	2.683993997406792	16.251994883472612	9.631259291422435	3.348729682295481
1429000	-1605.9060617759148	-1606.7440700417044	0.8380082657895791	-1606.7440700417044	3.2358288730452935	18.478163613775266	0.8380082657895791	3.731890592979763
1430000	-1603.5651686213735	-1605.6742310562904	2.1090624349169147	-1605.6742310562904	3.477861293104202	18.695622765017184	2.1090624349169147	3.0275092946528783
1431000	-1587.4981296300653	-1592.6355184627728	5.137388832707558	-1592.6355184627728	3.436896559319939	17.681258882239923	5.137388832707558	3.123177003548115
1432000	-1588.7043401611368	-1602.3703049043313	13.665964743194571	-1602.3703049043313	2.5730238270383494	15.066031706995982	13.665964743194571	3.5224850420466276
1433000	-1591.9117803093338	-1598.606727294646	6.694946985312001	-1598.606727294646	2.665384067470698	17.09020570848589	6.694946985312001	3.436857967207958
1434000	-1592.3494103546197	-1595.591820266533	3.242409911913187	-1595.591820266533	3.0817228246665915	18.208410846400007	3.242409911913187	2.5745969790202845
1435000	-1590.6801529084769	-1602.788403090494	12.108250182017063	-1602.788403090494	2.678357883763212	15.476550161523452	12.108250182017063	3.1876717290535095
1436000	-1591.4987818823297	-1600.7443680842018	9.245586201872062	-1600.7443680842018	2.8533011139407574	16.151737997115685	9.245586201872062	3.8575446257084183
1437000	-1588.704445359217	-1601.19126496387	12.486819604652855	-1601.19126496387	2.6244138589920913	15.384770879209597	12.486819604652855	3.6245587455767563
1438000	-1591.7420323307615	-1602.6428774142016	10.90084508344016	-1602.6428774142016	2.8089622107975885	15.785260179156982	10.90084508344016	3.0164606766094804
1439000	-1597.828130929269	-1607.0872068366175	9.259075907348397	-1607.0872068366175	2.5322737810417877	16.37070915142598	9.259075907348397	3.2831793921332113
1440000	-1598.3787619528532	-1604.9329961150431	6.554234162189815	-1604.9329961150431	2.9462893049577588	17.22956748687654	6.554234162189815	3.074313328436563
1441000	-1610.898420903297	-1611.5594395452836	0.6610186419866757	-1611.5594395452836	3.4796837172498227	19.25120637719419	0.6610186419866757	2.6924421204608384
1442000	-1583.9519996948611	-1594.7447333110904	10.792733616229274	-1594.7447333110904	3.1529950403203033	15.90266473471362	10.792733616229274	3.3943757437540913
1443000	-1605.7127679992434	-1608.4344467535411	2.7216787542977183	-1608.4344467535411	2.8260214315405245	18.156942815262333	2.7216787542977183	2.374892712523018
1444000	-1595.4263458007285	-1606.5611293992279	11.134783598499286	-1606.5611293992279	2.4098404537479996	15.148460031102681	11.134783598499286	4.617345828860111
1445000	-1592.9490166508615	-1607.113236524928	14.164219874066461	-1607.113236524928	2.5003352576695406	14.924569825193588	14.164219874066461	3.522139907374467
1446000	-1594.7095035402742	-1605.918327042975	11.208823502700834	-1605.918327042975	2.535281024242755	15.564234137246402	11.208823502700834	4.003380028069676
1447000	-1603.6593369348277	-1601.8474505098864	-1.811886424941239	-1601.8474505098864	3.74013828117845	19.94323658114499	-1.811886424941239	3.082910949090105
1448000	-1585.0506528528274	-1590.2941929458548	5.243540093027335	-1590.2941929458548	3.151906044691499	17.608788584499404	5.243540093027335	2.784213022025011
1449000	-1593.564440799204	-1595.2621008413425	1.6976600421384518	-1595.2621008413425	3.1698702358796096	18.716066365583167	1.6976600421384518	3.226082101140611
1450000	-1590.5293760023933	-1595.0425952897872	4.5132192873940085	-1595.0425952897872	3.136090048134186	17.78658018885769	4.5132192873940085	3.3379385852296544
1451000	-1595.8994732706894	-1603.6482679100018	7.74879463931239	-1603.6482679100018	2.6945685605192966	16.84140995253636	7.74879463931239	3.077505461321445
1452000	-1573.855071487316	-1588.479888619314	14.624817131997808	-1588.479888619314	2.573724807899303	14.526814560819966	14.624817131997808	4.392813903479366
1453000	-1587.0404971546984	-1594.6736427068822	7.633145552183771	-1594.6736427068822	2.73516658713637	16.77372917475122	7.633145552183771	2.8141216539972547
1454000	-1577.2930429786718	-1590.9815292892577	13.688486310585812	-1590.9815292892577	2.759773411435283	15.040990704164683	13.688486310585812	3.7020641142214723
1455000	-1579.8774913386303	-1595.6885587155539	15.811067376923642	-1595.6885587155539	2.7557612400006555	14.466277874130869	15.811067376923642	3.6006832293086686
1456000	-1584.3962661987455	-1596.0730215360738	11.676755337328302	-1596.0730215360738	2.5795187641188018	15.454055776449438	11.676755337328302	2.9232258271622507
1457000	-1587.9208336045597	-1596.8218154701026	8.900981865542828	-1596.8218154701026	2.9285941817089274	16.479798315642864	8.900981865542828	3.1500479329734388
1458000	-1578.2705353268962	-1592.731536663743	14.46100133684704	-1592.731536663743	2.4722253537376915	14.841555607849275	14.46100133684704	3.5884113872070205
1459000	-1576.9290398428448	-1590.125071472005	13.196031629160117	-1590.125071472005	2.6406487759854453	15.174577176549036	13.196031629160117	3.6996141982122235
1460000	-1599.7529010137055	-1607.7835580303	8.030657016594429	-1607.7835580303	2.6096879366465355	16.749845467856947	8.030657016594429	3.077658548780144
1461000	-1593.991355208696	-1609.474539693794	15.483184485098125	-1609.474539693794	2.47592046688189	14.535749245663844	15.483184485098125	3.4472202583630107
1462000	-1588.8687995231194	-1594.0709154563115	5.202115933191976	-1594.0709154563115	2.939106895429523	17.520335826050015	5.202115933191976	3.443731335832559
1463000	-1596.603517030539	-1599.8347039881287	3.2311869575896104	-1599.8347039881287	3.1923544437107845	18.21443202854913	3.2311869575896104	2.5764070535386745
1464000	-1580.5402864755852	-1599.7321336086868	19.191847133101607	-1599.7321336086868	2.1870012733558353	13.565977279757522	19.191847133101607	4.045639398145226
1465000	-1593.4749769686457	-1607.387053387734	13.912076419088411	-1607.387053387734	2.4475194953524384	14.772954259559906	13.912076419088411	3.0015533681580266
1466000	-1599.3218608234308	-1609.7136425428182	10.391781719387284	-1609.7136425428182	2.657913320356095	15.809817515979876	10.391781719387284	2.829623056506759
1467000	-1586.2516951862629	-1603.1987164253503	16.947021239087483	-1603.1987164253503	2.2532081945770814	14.158792156726959	16.947021239087483	3.668703832571201
1468000	-1595.660314277133	-1607.00071951126	11.340405234127159	-1607.00071951126	2.392492280809437	15.739009626307038	11.340405234127159	3.3039956630473735
1469000	-1587.3752112027103	-1604.3568378686193	16.98162666590915	-1604.3568378686193	2.2679783124545247	13.642775040783532	16.98162666590915	2.925477316365527
1470000	-1593.2200527648192	-1596.1598972569695	2.9398444921502858	-1596.1598972569695	3.2269291860386877	18.40760454302363	2.9398444921502858	3.067996993919312
1471000	-1591.9676018559499	-1597.3669709568508	5.399369100900934	-1597.3669709568508	2.69241281597336	17.494590951064964	5.399369100900934	3.3888983980604803
1472000	-1590.9301363991806	-1600.0878941948224	9.157757795641732	-1600.0878941948224	2.7326886450133356	16.390217942522106	9.157757795641732	3.36630792224798
1473000	-1586.4173906346912	-1599.7523800061886	13.334989371497372	-1599.7523800061886	2.681106078285481	14.900363992723879	13.334989371497372	2.935653663612732
1474000	-1590.9792588350329	-1602.5346437497049	11.555384914672095	-1602.5346437497049	2.5040625396341127	15.449983012251467	11.555384914672095	2.876105016721114
1475000	-1602.6236992149768	-1607.5477245154623	4.924025300485443	-1607.5477245154623	2.8399989869255227	17.750563574244413	4.924025300485443	3.1191662805345626
1476000	-1588.981144206398	-1607.482727148551	18.50158294215292	-1607.482727148551	2.2205156672872306	13.732081207655169	18.50158294215292	4.0726957451985015
1477000	-1600.4475717249418	-1603.8599150688385	3.412343343896751	-1603.8599150688385	2.7260621537496523	17.92399578308246	3.412343343896751	2.4072930736062794
1478000	-1606.7223324522627	-1608.0280421819684	1.3057097297057148	-1608.0280421819684	2.92664117207348	18.936178279843872	1.3057097297057148	3.075412460181156
1479000	-1596.7838762457036	-1602.867598544935	6.083722299231372	-1602.867598544935	2.536805944681172	16.72094731963514	6.083722299231372	4.137044932168679
1480000	-1591.2804958857764	-1612.9265613003124	21.646065414535883	-1612.9265613003124	1.7433218931202599	12.940633126415722	21.646065414535883	3.8751339362354718
1481000	-1601.3408305125704	-1608.9919194318431	7.651088919272734	-1608.9919194318431	2.7160541140744052	16.727785064109643	7.651088919272734	3.609079926182404
1482000	-1593.0900648893257	-1601.1310536078236	8.040988718497804	-1601.1310536078236	2.7891045671539243	16.751704850045744	8.040988718497804	3.125237736058957
1483000	-1607.1233475951692	-1606.7549769299478	-0.36837066522140205	-1606.7549769299478	2.851354396018629	19.625555215994307	-0.36837066522140205	2.778608598737977
1484000	-1600.3690712316804	-1604.410023850601	4.040952618920558	-1604.410023850601	2.7929080466126157	17.688196012804678	4.040952618920558	2.421594929016624
1485000	-1596.622241093715	-1598.090058378724	1.4678172850090725	-1598.090058378724	3.571899202760718	18.876182364603107	1.4678172850090725	3.0887487114104752
1486000	-1605.2478267309755	-1617.7976697521085	12.549843021133082	-1617.7976697521085	2.597861335451822	15.348337329637172	12.549843021133082	3.702863669477429
1487000	-1604.6628395987113	-1613.312813277083	8.64997367837163	-1613.312813277083	2.741436008284194	16.3499660626185	8.64997367837163	3.7895999915331955
1488000	-1611.1472021999919	-1618.8954142358543	7.748212035862439	-1618.8954142358543	2.685992670484462	16.713514143165987	7.748212035862439	2.7894362430156887
1489000	-1602.305224453558	-1607.5132982108728	5.208073757314885	-1607.5132982108728	3.2603495192775878	17.165192434677333	5.208073757314885	3.894231502203709
1490000	-1610.3029435700198	-1606.6617732684267	-3.6411703015929913	-1606.6617732684267	3.5206097542999366	20.64389124724292	-3.6411703015929913	2.1962940787334007
1491000	-1605.6710421209475	-1611.5022052736026	5.831163152655023	-1611.5022052736026	2.903621307597647	17.375373524592273	5.831163152655023	3.37254097159842
1492000	-1594.6043589491203	-1602.7153276321678	8.110968683047595	-1602.7153276321678	3.0141450070669595	16.693569773962675	8.110968683047595	3.3917075501639173
1493000	-1594.5484903894787	-1604.859325733909	10.31083534443016	-1604.859325733909	2.7843415510413436	15.710374321105508	10.31083534443016	4.120927088591552
1494000	-1596.6295148844886	-1598.7255499232153	2.096035038726786	-1598.7255499232153	3.3887518944130357	18.617335693812556	2.096035038726786	3.187883594670034
1495000	-1601.4938106082332	-1605.6212061033602	4.127395495127104	-1605.6212061033602	2.8774985359489373	18.036576894442987	4.127395495127104	2.9544790933309812
1496000	-1602.1538456253452	-1605.1718169320682	3.01797130672308	-1605.1718169320682	3.0524152207881476	18.325006730381574	3.01797130672308	3.1937005895174644
1497000	-1601.5671195861628	-1602.020835111088	0.45371552492518674	-1602.020835111088	3.5204433302371503	19.19550309797261	0.45371552492518674	2.445940200176594
1498000	-1593.9249011363524	-1607.6984020996742	13.773500963321819	-1607.6984020996742	2.639536277519893	15.0299346121592	13.773500963321819	3.431151354009599
1499000	-1594.2376794915003	-1604.7986046191922	10.560925127691945	-1604.7986046191922	2.711944705301578	15.94115022756128	10.560925127691945	3.1126503252568605
1500000	-1609.4870711813585	-1613.3431480602867	3.8560768789283166	-1613.3431480602867	2.953591099483142	18.039377391273547	3.8560768789283166	3.2410254831396452
1501000	-1593.1300820662343	-1601.2669234011585	8.136841334924164	-1601.2669234011585	3.0081458340475624	16.68806394597813	8.136841334924164	3.384824568968386
1502000	-1603.8987031672377	-1609.1232473684695	5.224544201231755	-1609.1232473684695	3.0161603604059115	17.483378316647542	5.224544201231755	2.6137742574487417
1503000	-1593.7662224884175	-1600.9669253599257	7.200702871508092	-1600.9669253599257	3.030406246594591	16.81226337308607	7.200702871508092	2.6831428711095446
1504000	-1585.7038051599056	-1597.2127983452267	11.508993185321042	-1597.2127983452267	2.9007689030855124	15.573151490343104	11.508993185321042	3.8400793364332086
1505000	-1588.0933934194459	-1598.70010115262	10.60670773317408	-1598.70010115262	2.788068815750025	15.862193168231157	10.60670773317408	3.728149882232229
1506000	-1594.5721475283597	-1601.2726578869017	6.700510358542097	-1601.2726578869017	2.751057295923602	16.855351447704734	6.700510358542097	2.5678153887471096
1507000	-1584.954083724056	-1593.9188469353314	8.964763211275304	-1593.9188469353314	2.8946904775743767	16.460546733545694	8.964763211275304	3.2811315400638077
1508000	-1588.3631339177866	-1602.4020997428515	14.0389658250648	-1602.4020997428515	2.4003407280834765	14.935264748346315	14.0389658250648	3.3468695281120033
1509000	-1596.8436959265746	-1604.0342741233421	7.190578196767635	-1604.0342741233421	2.9071577400342514	16.95322108330137	7.190578196767635	3.420243636997526
1510000	-1592.7092593630234	-1600.6227114295832	7.913452066559785	-1600.6227114295832	2.780788244820307	16.77773377341967	7.913452066559785	3.2970665729479562
1511000	-1592.9765912103665	-1600.1213081248206	7.144716914454293	-1600.1213081248206	3.1566453384731963	16.90403973017774	7.144716914454293	2.756814020359838
1512000	-1593.4412700601922	-1599.5027625772068	6.061492517014631	-1599.5027625772068	2.6726845091045184	17.165229385871367	6.061492517014631	3.6134292113253723
1513000	-1588.831059571879	-1595.0741651210092	6.243105549130171	-1595.0741651210092	2.877452936582918	17.200893856349133	6.243105549130171	2.7182743187378033
1514000	-1593.2497464173312	-1603.9489322796996	10.699185862368608	-1603.9489322796996	2.6255003829116808	15.92473436131022	10.699185862368608	3.219289093635364
1515000	-1595.0477503312923	-1604.6101711284234	9.56242079713111	-1604.6101711284234	2.564133285969157	16.273039817869122	9.56242079713111	3.170410814441633
1516000	-1599.574624147794	-1605.2235334964762	5.648909348681993	-1605.2235334964762	2.7441854302921174	17.49724796767891	5.648909348681993	3.2072266808232293
1517000	-1603.271240375926	-1604.5440015274892	1.272761151563234	-1604.5440015274892	3.058345476716709	19.013543025234	1.272761151563234	2.6572880183774097
1518000	-1587.920800205924	-1597.351129450164	9.430329244239989	-1597.351129450164	2.885458960865636	16.199102765831032	9.430329244239989	2.889599127967932
1519000	-1596.7076383797976	-1602.2853134248555	5.577675045058037	-1602.2853134248555	3.226423243848471	17.483628415982565	5.577675045058037	2.7751574669372823
1520000	-1594.7683077415365	-1609.2638671002228	14.495559358686307	-1609.2638671002228	2.3023360558910526	14.57761650306068	14.495559358686307	4.35463655393464
1521000	-1600.450323114896	-1606.2278776596656	5.77755454476954	-1606.2278776596656	3.0345423557944273	16.93324820879624	5.77755454476954	3.9899233789683017
1522000	-1615.853906500879	-1614.2595487187396	-1.594357782139447	-1614.2595487187396	3.0601957341899384	20.025568978014764	-1.594357782139447	2.869686962505341
1523000	-1601.1301079160162	-1607.1076064757533	5.977498559737073	-1607.1076064757533	2.510251416892171	17.35453911775294	5.977498559737073	2.800240894025582
1524000	-1599.539672046821	-1606.4047374442282	6.865065397407243	-1606.4047374442282	2.878153694902355	16.945454037612006	6.865065397407243	3.6092740278786883
1525000	-1599.922326587295	-1604.4405947549542	4.518268167659237	-1604.4405947549542	3.0097721765193945	17.90123058509891	4.518268167659237	2.906098919761372
1526000	-1587.9062195681806	-1598.4906638681016	10.584444299921	-1598.4906638681016	2.667575789873773	15.954450002962165	10.584444299921	3.1870511954438236
1527000	-1607.511154088888	-1611.8166394496013	4.305485360713485	-1611.8166394496013	2.4815708808215673	17.96187983571622	4.305485360713485	3.070649140775726
1528000	-1600.197264554593	-1615.0202734831046	14.823008928511591	-1615.0202734831046	2.129238556646306	14.707837953814417	14.823008928511591	3.849672492335482
1529000	-1597.0353219156711	-1600.912474143299	3.8771522276279935	-1600.912474143299	2.7670140958659095	17.764772807192433	3.8771522276279935	2.4268752195335517
1530000	-1594.3916174075262	-1598.94113614364	4.549518736113853	-1598.94113614364	2.7083813148228115	17.89333922742695	4.549518736113853	2.982307188378893
1531000	-1596.7388855489846	-1610.8580258322634	14.119140283278691	-1610.8580258322634	2.276957836755016	14.897094133955887	14.119140283278691	3.3014310798582467
1532000	-1594.4962000644305	-1606.067129121833	11.570929057402417	-1606.067129121833	2.697926712090183	15.673112918206904	11.570929057402417	3.4059394108321954
1533000	-1606.078110455865	-1609.2604959009768	3.1823854451116915	-1609.2604959009768	3.0276192210150343	18.358567062561878	3.1823854451116915	2.8371268673257135
1534000	-1591.2376720361706	-1602.4740271835576	11.236355147387002	-1602.4740271835576	2.5092972382644536	15.741752477179405	11.236355147387002	3.5825456694048823
1535000	-1595.2493042288756	-1601.4110275647256	6.161723335849931	-1601.4110275647256	3.1181299293245885	17.231303770041023	6.161723335849931	3.4627096466989657
1536000	-1604.3675286202094	-1606.1011944372046	1.733665816995245	-1606.1011944372046	3.162220093978992	18.70610996545549	1.733665816995245	2.4752020541563504
1537000	-1601.1177452151703	-1608.2191009115425	7.101355696372053	-1608.2191009115425	3.058978798313582	17.012008596202655	7.101355696372053	2.905220005475231
1538000	-1601.9944990553452	-1611.4770989234203	9.482599868075106	-1611.4770989234203	2.4641436093915017	16.28947576813094	9.482599868075106	3.1208847576695664
1539000	-1601.7658415623282	-1608.4302293082824	6.664387745954162	-1608.4302293082824	2.7361573439576796	17.046092513426075	6.664387745954162	2.7184741191377677
1540000	-1595.203978361033	-1603.4794927331322	8.275514372099305	-1603.4794927331322	2.9117424070222766	16.556954911065034	8.275514372099305	2.828635266300652
1541000	-1602.352735935442	-1610.2443624388482	7.8916265034061155	-1610.2443624388482	2.8338999423175544	16.730205046292586	7.8916265034061155	3.4663792232433615
1542000	-1601.722070363143	-1611.3879467951567	9.66587643201363	-1611.3879467951567	2.9187757179395106	16.21286001387733	9.66587643201363	3.0611207156702993
1543000	-1598.7704910934215	-1602.9284790070183	4.157987913596806	-1602.9284790070183	3.1998355828737686	17.854761891050153	4.157987913596806	2.576460168547239
1544000	-1596.195207303528	-1604.719497959046	8.524290655518115	-1604.719497959046	2.8419307440609844	16.517521939479305	8.524290655518115	2.8974158998586383
1545000	-1598.3506812503672	-1607.1599998621568	8.80931861178954	-1607.1599998621568	2.573227861966057	16.461421818418284	8.80931861178954	3.478081236022226
1546000	-1607.3542788965601	-1608.2861715860336	0.9318926894734112	-1608.2861715860336	2.911537564250273	19.00324828090097	0.9318926894734112	3.1591745749616575
1547000	-1591.1604949056318	-1601.5738526200885	10.41335771445674	-1601.5738526200885	2.639877547727055	15.929230307633507	10.41335771445674	3.6938034876814134
1548000	-1598.1828759504322	-1599.8361022768681	1.6532263264359024	-1599.8361022768681	3.548441751432887	18.686953245079458	1.6532263264359024	3.2836527114291942
1549000	-1599.409437529153	-1600.4182128340092	1.0087753048561865	-1600.4182128340092	2.9464740423004825	18.413437274759637	1.0087753048561865	2.154486417668961
1550000	-1587.2314659345934	-1598.2662882070033	11.034822272409967	-1598.2662882070033	2.505090806811597	15.277955772461368	11.034822272409967	2.6230018500111214
1551000	-1602.7428291930785	-1605.5069806378756	2.7641514447970863	-1605.5069806378756	3.066547212871413	17.680681303481308	2.7641514447970863	2.1805760706946886
1552000	-1607.4627114837854	-1606.6468200559211	-0.8158914278642513	-1606.6468200559211	3.048575748642602	19.676670953715924	-0.8158914278642513	3.006080166878333
1553000	-1606.1263923365113	-1606.136606151098	0.010213814586709447	-1606.136606151098	3.601389466847084	19.47458110056869	0.010213814586709447	2.844342470898984
1554000	-1590.978555037864	-1601.7693838002365	10.790828762372591	-1601.7693838002365	2.2979730903964795	15.818044798985683	10.790828762372591	3.7157757347222664
1555000	-1588.4119699970431	-1594.8180962177282	6.406126220685184	-1594.8180962177282	2.8077209611088048	16.041189071689573	6.406126220685184	4.745877880355451
1556000	-1589.5543879294437	-1598.3580994486965	8.80371151925276	-1598.3580994486965	2.884724869658495	16.21090487786321	8.80371151925276	2.680181364563377
1557000	-1606.1947338418843	-1607.0854565466423	0.8907227047579127	-1607.0854565466423	2.8966320258018228	18.696301900316882	0.8907227047579127	3.519100236030031
1558000	-1588.2718718861063	-1598.3774346436057	10.105562757499516	-1598.3774346436057	2.9236710901241665	16.044849795732343	10.105562757499516	3.0085558216058677
1559000	-1591.8312133711777	-1599.8138930718064	7.9826797006287045	-1599.8138930718064	2.7710638445512124	16.768710025910874	7.9826797006287045	3.104330022702478
1560000	-1594.3505161232483	-1613.129441222062	18.77892509881377	-1613.129441222062	2.1989586562958108	13.120014668219463	18.77892509881377	5.323379536787175
1561000	-1582.722375215607	-1593.26367545705	10.54130024144311	-1593.26367545705	2.6530202039079707	15.98094685191571	10.54130024144311	3.323513398720576
1562000	-1588.818326424257	-1604.406399839967	15.588073415709996	-1604.406399839967	2.274507221319696	14.46231955919932	15.588073415709996	4.028775120207027
1563000	-1593.364833955478	-1602.1213193913375	8.756485435859563	-1602.1213193913375	2.597227771331113	16.526352786564118	8.756485435859563	3.2567210883929634
1564000	-1592.012355094882	-1600.089317342572	8.076962247690032	-1600.089317342572	2.768767565173677	16.60808294182321	8.076962247690032	2.8042344185114985
